번호,시도명,대학교명,장학금유형구분명,장학금액
4583,대전광역시,배재대학교,교외-국가,18810956459
4584,대전광역시,배재대학교,교외-사설 및 기타,94284680
4585,대전광역시,배재대학교,교외-지방자치단체,37040800
4586,충청남도,백석대학교,교내-교직원장학금,188698000
4587,충청남도,백석대학교,교내-근로장학금,258749806
4588,충청남도,백석대학교,교내-기타장학금,3834114620
4589,충청남도,백석대학교,교내-성적우수장학금,4165567000
4590,충청남도,백석대학교,교내-저소득장학금,3803955000
4591,충청남도,백석대학교,교외-국가,29654832334
4592,충청남도,백석대학교,교외-사설 및 기타,247080900
4593,충청남도,백석대학교,교외-지방자치단체,12531280
4594,서울특별시,삼육대학교,교내-교직원장학금,228116900
4595,서울특별시,삼육대학교,교내-근로장학금,1396658708
4596,서울특별시,삼육대학교,교내-기타장학금,2573870460
4597,서울특별시,삼육대학교,교내-성적우수장학금,1239860150
4598,서울특별시,삼육대학교,교내-재난장학금,25009000
4599,서울특별시,삼육대학교,교내-저소득장학금,1979385720
4600,서울특별시,삼육대학교,교외-국가,13489174356
4601,서울특별시,한국외국어대학교,교내-근로장학금,737767044
4602,서울특별시,한국외국어대학교,교내-기타장학금,4592131375
4603,서울특별시,한국외국어대학교,교내-성적우수장학금,3934482750
4604,서울특별시,한국외국어대학교,교내-저소득장학금,6072994254
4605,서울특별시,한국외국어대학교,교외-국가,26385548788
4606,서울특별시,한국외국어대학교,교외-사설 및 기타,2030094210
4607,서울특별시,한국외국어대학교,교외-지방자치단체,345594690
4608,충청남도,순천향대학교,교내-교직원장학금,156212000
4609,충청남도,순천향대학교,교내-근로장학금,655004060
4610,충청남도,순천향대학교,교내-기타장학금,5797432450
4611,충청남도,순천향대학교,교내-성적우수장학금,4933229380
4612,충청남도,순천향대학교,교내-재난장학금,62900050
4613,충청남도,순천향대학교,교내-저소득장학금,3953286230
4614,충청남도,순천향대학교,교외-국가,26997495380
4615,충청남도,순천향대학교,교외-사설 및 기타,833085157
4616,충청남도,순천향대학교,교외-지방자치단체,22973600
4617,부산광역시,동의대학교,교내-교직원장학금,173998000
4618,부산광역시,동의대학교,교내-근로장학금,1189144020
4619,부산광역시,동의대학교,교내-기타장학금,3410238546
4620,부산광역시,동의대학교,교내-성적우수장학금,5504416160
4621,부산광역시,동의대학교,교내-저소득장학금,5407722440
4622,부산광역시,동의대학교,교외-국가,38729024330
4623,부산광역시,동의대학교,교외-사설 및 기타,284805800
4624,부산광역시,동의대학교,교외-지방자치단체,106533400
4625,경기도,루터대학교,교내-근로장학금,31334028
4626,경기도,루터대학교,교내-기타장학금,174726810
4627,경기도,루터대학교,교내-성적우수장학금,21105000
4628,경기도,루터대학교,교내-저소득장학금,82670000
4629,경기도,루터대학교,교외-국가,1019223012
4630,경기도,루터대학교,교외-사설 및 기타,2500000
4631,강원특별자치도,가톨릭관동대학교,교내-교직원장학금,139239500
4632,강원특별자치도,가톨릭관동대학교,교내-근로장학금,236506774
4633,강원특별자치도,가톨릭관동대학교,교내-기타장학금,3206513498
4634,강원특별자치도,가톨릭관동대학교,교내-성적우수장학금,2045134790
4635,강원특별자치도,가톨릭관동대학교,교내-저소득장학금,405631500
4636,강원특별자치도,가톨릭관동대학교,교외-국가,17562903302
4637,강원특별자치도,가톨릭관동대학교,교외-사설 및 기타,664507320
4638,강원특별자치도,가톨릭관동대학교,교외-지방자치단체,430489570
4639,경기도,명지대학교,교내-교직원장학금,130379000
4640,경기도,명지대학교,교내-근로장학금,920188802
4641,경기도,명지대학교,교내-기타장학금,8697218180
4642,경기도,명지대학교,교내-성적우수장학금,2904103500
4643,경기도,명지대학교,교내-저소득장학금,3764739050
4644,경기도,명지대학교,교외-국가,29252760810
4645,서울특별시,동국대학교,교외-지방자치단체,341292360
4646,서울특별시,동덕여자대학교,교내-교직원장학금,13568000
4647,서울특별시,동덕여자대학교,교내-근로장학금,680848730
4648,서울특별시,동덕여자대학교,교내-기타장학금,1651739710
4649,서울특별시,동덕여자대학교,교내-성적우수장학금,3917242762
4650,서울특별시,동덕여자대학교,교내-저소득장학금,2415621160
4651,서울특별시,동덕여자대학교,교외-국가,14024615027
4652,서울특별시,동덕여자대학교,교외-사설 및 기타,302731730
4653,서울특별시,동덕여자대학교,교외-지방자치단체,85686660
4654,부산광역시,동명대학교,교내-교직원장학금,118455510
4655,부산광역시,동명대학교,교내-근로장학금,314466978
4656,부산광역시,동명대학교,교내-기타장학금,5386262820
4657,부산광역시,동명대학교,교내-성적우수장학금,1464159560
4658,부산광역시,동명대학교,교내-저소득장학금,520448410
4659,부산광역시,동명대학교,교외-국가,22081794022
4660,부산광역시,동명대학교,교외-사설 및 기타,183174200
4661,부산광역시,동명대학교,교외-지방자치단체,96092670
4662,부산광역시,동서대학교,교내-교직원장학금,74549000
4663,부산광역시,동서대학교,교내-근로장학금,530242382
4664,부산광역시,동서대학교,교내-기타장학금,2998561475
4665,부산광역시,동서대학교,교내-성적우수장학금,3435675150
4666,부산광역시,동서대학교,교내-재난장학금,40225300
4667,부산광역시,동서대학교,교내-저소득장학금,2096736070
4668,부산광역시,동서대학교,교외-국가,27081831693
4669,부산광역시,동서대학교,교외-사설 및 기타,191300000
4670,부산광역시,동서대학교,교외-지방자치단체,67729360
4671,부산광역시,동아대학교,교내-교직원장학금,210613400
4672,부산광역시,동아대학교,교내-근로장학금,1013198079
4673,부산광역시,동아대학교,교내-기타장학금,2338322407
4674,부산광역시,동아대학교,교내-성적우수장학금,7563398680
4675,부산광역시,동아대학교,교내-저소득장학금,6909115705
4676,부산광역시,동아대학교,교외-국가,47365966523
4677,부산광역시,동아대학교,교외-사설 및 기타,963835600
4678,부산광역시,동아대학교,교외-지방자치단체,211647005
4679,대전광역시,우송대학교,교내-교직원장학금,18994200
4680,대전광역시,우송대학교,교내-근로장학금,3840406241
4681,대전광역시,우송대학교,교내-기타장학금,2232845881
4682,대전광역시,우송대학교,교내-성적우수장학금,6792234140
4683,대전광역시,우송대학교,교내-재난장학금,10428600
4684,대전광역시,우송대학교,교내-저소득장학금,941678490
4685,대전광역시,우송대학교,교외-국가,23984516769
4686,대전광역시,우송대학교,교외-사설 및 기타,168824370
4687,대전광역시,우송대학교,교외-지방자치단체,93984690
4688,서울특별시,한국외국어대학교,교내-교직원장학금,57680500
4689,대전광역시,한남대학교,교외-사설 및 기타,208469650
4690,대전광역시,한남대학교,교외-지방자치단체,74522570
4691,대전광역시,대전신학대학교,교내-근로장학금,4072024
4692,대전광역시,대전신학대학교,교내-기타장학금,14389000
4693,대전광역시,대전신학대학교,교내-성적우수장학금,16055000
4694,대전광역시,대전신학대학교,교내-저소득장학금,1200000
4695,대전광역시,대전신학대학교,교외-국가,262337121
4696,대전광역시,대전신학대학교,교외-사설 및 기타,11637000
4697,세종특별자치시,대전가톨릭대학교,교내-근로장학금,3000000
4698,세종특별자치시,대전가톨릭대학교,교내-저소득장학금,67240000
4699,세종특별자치시,대전가톨릭대학교,교외-국가,62265000
4700,세종특별자치시,대전가톨릭대학교,교외-사설 및 기타,2000000
4701,경기도,대진대학교,교내-교직원장학금,92578000
4702,경기도,대진대학교,교내-근로장학금,305396388
4703,경기도,대진대학교,교내-기타장학금,4470314029
4704,경기도,대진대학교,교내-성적우수장학금,1386752000
4705,경기도,대진대학교,교내-저소득장학금,3133971500
4706,경기도,대진대학교,교외-국가,19669788827
4707,경기도,대진대학교,교외-사설 및 기타,71437000
4708,경기도,대진대학교,교외-지방자치단체,56316400
4709,서울특별시,총신대학교,교내-교직원장학금,22066000
4710,서울특별시,총신대학교,교내-근로장학금,277163342
4711,서울특별시,총신대학교,교내-기타장학금,239924900
4712,서울특별시,총신대학교,교내-성적우수장학금,372468200
4713,서울특별시,총신대학교,교내-재난장학금,175105300
4714,서울특별시,총신대학교,교내-저소득장학금,501001500
4715,서울특별시,총신대학교,교외-국가,4516869848
4716,서울특별시,총신대학교,교외-사설 및 기타,273039000
4717,서울특별시,총신대학교,교외-지방자치단체,36500000
4718,서울특별시,덕성여자대학교,교내-근로장학금,240457212
4719,서울특별시,덕성여자대학교,교내-기타장학금,1670939894
4720,서울특별시,덕성여자대학교,교내-성적우수장학금,2500782110
4721,서울특별시,덕성여자대학교,교내-저소득장학금,1194581676
4722,서울특별시,덕성여자대학교,교외-국가,10134349941
4723,서울특별시,덕성여자대학교,교외-사설 및 기타,369311660
